clean_text,label
@mtgreenee Shame on you knowing that over1000 deaths a day. Wear a fucking mask congress Barbie,
"Good morning tweeters on this Thankful Thursday so lets rise, grind, &amp; be productive because God is AWESOME. Wash your hands, wear your mask, social distance, &amp; check on the elderly.",
"Bus 4720 bud driver not wearing mask ,  ridgewood bound b38 #covid  #MaskUp  @MTA @NYGovCuomo @maddow #danger #notsafe",
@hrtablaze @obriensarahj01 Another reason why I don't want my granddaughter back in school since she will have to wear a mask all day they can blame teachers unions all they want but I'm glad!,
Now @DukeU has signs that masks are required to walk East Campus trail. This is absurd. I wear a mask in stores/restaurants or even ordering at an outdoor window. But for walking a trail means we’ve reached an impossible zero-infection goal and it’s unreasonable.,
"@atensnut ""You wear a mask to protect others""Biggest marketing scam slogan ever.",
"@michael_lee2 @X22Jim @kissfan9 Vaccine would be wonderful, no new cases isn’t realistic. Some indication of a prolonged abatement or a widely accepted and effective treatment. A scientific approach supporting masks as no longer needed. I don’t have an exact answer either. Erring on the side of caution for now",
Wear a mask or bandana to show others you care about them and their struggles or losses to the pandemic. 🦋😷🇲🇽🤷‍♂️••••#covid_19 #corona #coronavirus #musician #musiciansofinstagram #artist #musicproducer… ,
@jazzmaar @Therealbp65 @AsaHutchinson @ADHPIO He's right even CDC Said mask Don't Work. Oh and by the way the mask being sold are from ( China ! CHINA ) . That Should Say something. Even PPE Mask. I should know I just bought some for my office at a medical supply store.,
"how I feel when I go to a #restaurant now!! check out  or click on my profile #thankyou #eatlocal #eathealthy #wearamask @ Las Vegas, Nevada ",
"So every time I wear a mask, I can cause myself to have an awful flare up causing me great discomfort and loss of sleep for days until healed.",
"My son's, my daughter💕 my neice and her family, and my 5 grandkids.....that's why I MASK UP😷 ",
The same people that complain and throw tantrums about wearing face masks in the middle of a pandemic are the same people that call my generation “entitled” and snowflakes. It’s the ✨hypocrisy✨ for me.,
We ready to scrimmage tonight!!!!! Let’s go!!! Wear a mask!!!! ,
We need to push our governors to open national parks and practice social distancing wearing mask no more than 6 feet apart and I don’t care why Donald Trump does or thinks about it,
@RexChapman Looks like a bubbling cauldron of viral pond scum to me. #pandemic #WearAMaskSaveALife #TrumpCrimeFamily #TrumpDerangementSyndrome,
Wear a mask 😷 ,
A new order recommending people in Kentucky wear a mask in public takes effect on Monday  via @WLKY #TeamKentucky #TogetherKy #HealthyLiving #SocialDistanacing #Kentucky #coronavirus,
"@CrazyTrain88217 The place were I go for a haircut trys hard to be safe! They take temperatures, require masks, clean constantly and keep ppl as distanced as possible. My hairdresser, also, trys to be very safe. It's still a bit of a risk, but so far they have had no Covid.",
"But when one has no respect for anyone but ones  self, not wearing a mask makes the perfect statement. He’s the model for far too many across the country. The covid will be slow to leave. ",
Wait a minute...this is how we stop COVID-19! #coronavirus #covid19 #stopcovid #stopcovid19 #deepcleaning #biocide #staysafe #wearamask #maskon #washyourhands ,
I’m watching a show on Amazon prime called counterpart. It’s from 2018 but in the first scene everybody had masks on like we do during this Covid environment. 😳 I thought that was weird. Then I realize these are actors wearing masks two years before we started wearing masks.,
"Also more than ever ...Wear a mask.Social distance.Buy local. Help your neighbor. For the love of God, please be an empathetic human being.",
#coronavirus I am so sick and tired of seeing videos online of people getting angry and fighting people for being asked to wear a face mask. My face mask protects you and your face mask protects me. Just wear a damn face mask. #MasksSaveLives #MaskUp #mask,
"@CedarsSinai Prevent the spread of COVID - wear a mask, wash your hands, stay 6 feet apart, and celebrate New Year’s Eve at home!",
"@kyrstensinema Why are we not mandating masks, we are a hot bed for COVID-19! ",
"I am very thankful for these healthcare workersSo I wear a mask, social distance, wash my handsI am disgusted by people who won't wear masks, social distance, wash their hands that keep sending people to the hospital with covidOur healthcare workers can only go on so long ",
"Can we give a shout out to the poll workers. In our town They are handing out masks and hand sanitizer, sanitizing Ipads and pens diligently, and despite putting themselves at risk have an upbeat and pleasant attitude-thank you! #ElectionDay #Elections2020",
actually all place of business have the right to refuse service lmao also what medical condition is there that prevents you from wearing a mask in a global pandemic,
We are feeling the love from @TilitNYC’s limited edition #facemasks to benefit HASK! $10 of each tie-dye purchase will be donated to support our work as we feed New Yorkers in need. SHOP NOW:  (while supplies last) 😷 #SoupAndSoul #COVID19 #WearAMask ,
"Gov Parson could dramatically reduce covid spread  &amp;death with a statewide mask order. Your job, GOvernor, is to keep Mo safe. Please do it! ",
WEAR A MASK. WASH YOUR HANDS. SOCIAL DISTANCE. ,
@jentaub @realDonaldTrump What exactly is tragic about it?? He chose to go &amp; flaunted not wearing a mask or social distancing. What’s tragic is that he endangered others with his hoax bullshit,
Sometimes “old school tough” is taking a stand for safety even if unpopular. Note this mask would NOT protect you or others from #COVID19 Truthfully I don’t think many goalies today would say this protects you from pucks either😃) @patmick2626 @NanneLou @PulledGoalie @RussoHockey ,
Fuck this. Find your empathy. Wear a mask. Please. 😔 ,
An early morning hike at Ramapo. It was great to see how seriously people are taking social distancing and mask wearing. Every time I passed people we would put on masks. 95% of time your… ,
"@mattgaetz @AnthonySabatini Two ignorant murderous putzes extraordinaire. Wear a mask. Think of others, not selfishly just about yourself.! Didn’t your mom and religion teach u that? @orlandosentinel @MiamiHerald @TDOnline @WESH ",
"indoor gyms and nail salons open this week, i’ve been social distancing and wearing a mask since MARCH. pls don’t fuck this up!!!!!!",
@AlexFBarbag I make that joke every time I wear a mask. I will never stop.,
"@MyMindsEye924 @always_shiplove @yankeegirlnj65 @Zigmanfreud @davis_bradley1 @OhioYallers Only in 2020 did we require healthy people to wear a mask. Only in 2020 lockdowns for the healthy. It's not a health issue, it's a control issue. It's a sign of the things to come...",
#WearAMask PLEASE! Social distance. Limited time indoors w-others. Gatherings ONLY with immediate family/household members.Wash your hands frequently. Please protect yourself &amp; others. Just #WearADamnMask! ,
"As soon as Trump realized it spread by aerosol (Feb.), and was extremely contagious, he should have:Advised Americans to mask, distance, and avoid gatheringUsed the Federal DPA to manufacture PPEEngaged with WHO and CDC to obtain/create WORKING Covid testsMandated test/trace ",
This was my mom in March. Today is her 71st birthday and she just deployed again- to Yuma! I would like to have her back healthy so everyone #WearTheDamnMask ,
Day 2 tips:🥙🍉 Eat healthy. 💦 Stay hydrated. 😷 Wear a mask. 🖐🏽🧼Wash hands regularly.                          🚶🏾‍♂️      🧍🏼       👩🏾‍🦽        💃🏼  Maintain distance. 😎 Stay cool,
Thank you @TomSchmidt30.Glad to share on behalf of health care workers. A message to the community to do their part as it helps us do ours.The 3 Ws make a difference:👉🏾Wear a mask👉🏾Wash your hands👉🏾Watch your distance#COVID @RegionsHospital @_HealthPartners @KSTP ,
 america there are some things he did very well and there are some things he didn't do right. America you know I love my president but he should have had everybody wear a mask and stay 6 feet apart. Something's he did wrong and something's he did right,
Only 66% of respondents say they always wear a mask in public indoor spaces. ,
@UnivOfKansas Apparently Kappa Sigma didn’t get the message to wear masks. I live in Seattle &amp; I’m seeing that video. Some info about KU’s response is needed ASAP. This looks bad. People are dying of #COVID19 across the US and these partygoers throw a drink into a car? Unhappy alum here.,
"They are ALL in on killing 200,000 Americans, Trump, Lindsey, McConnell, Cruz, Kennedy, and Johnson too. Moovez. WTF, they let people die, instead of screaming back in February for everyone to wear a mask. F*CK THEM ALL.#PretendPresident #PenceKnew",
@JoeBiden Joe you're full of Bullshit! Masks do not stop COVID-19! COVID is so small it passes right through cloth masks! You Control Freak Finger Rapist Liar!,
"We are there, people. This is so real and horrifying. Please wear a mask. ",
WEAR A MASK ,
What constitutional right does this redneck think he is giving up my wearing a mask? ,
"NEGATIVE 31 beds. WEAR THE DAMN MASK! I hate it as much as anyone but I’ve traveled, I’ve met in small groups of close family, &amp; still haven’t gotten Covid. Be smart. Wear the mask. Wash your hands. Social distance. It doesn’t mean stop living. Common sense! ",
@mjs_DC I definitely sent a message to Gorsuch and asked if he’d like to govern California a state in which many politicized wearing masks and social distancing killing fellow citizens. Everything had to close down as a result,
"Y’all I had the craziest dream that I wish I could write into a book. I was on a cruise &amp;they promised us it would be covid safe. But it was very not. No masks, no distancing, crazy parties. My friend &amp; I uncover that the covid tests they have been distributing were fake.",
"What mat have caused the intended problem, was when the police started teargassing and using force... demonstrators were for most part using masks! ",
"WEAR YOUR MASKS!...    ""Rhode Island has been added to quarantine travel advisory list in New York, New Jersey and Connecticut""  ",
Writing down the names of every person I see not wearing a mask while trick or treating and sending them directly to Santa to put yall on the naughty list ,
"Received my first dose of the #Moderna vaccine tonight. Feeling fine. As a Lifeflight Pilot, I can be exposed to positive #COVID19 patients. Even though I wear a mask during every flight, I’ll take any extra protection I can get. #vaccinated ",
“Wearing a #mask is not that difficult. Going under anesthesia for three surgeries in 10 days - that’s difficult.” #WearADamnMask ,
"I’ve been to JGilberts steakhouse in shorts and a tee shirt that I had just finished painting in, so this is some bullshit.Dress codes are inherently classist and racist. Dress codes should not exist outside of safety concerns (I.e. shirt, shoes, pants, mask during CoVID, etc.) ",
"@SirAvenger @genesimmons Note republicans r getting covid a lot could it be they drank the kool aide and thinks they r safe because President says so . You wear a mask to protect others you could be spreading it , then you sneeze the mask stops it from flying 6 feet and linger in the air .",
"@Bradley_Miley I always wanna wine with DeWine but sadly I get off at 5 🥺 also agreed on the selfish, stupid statement. Wear a god damn mask.",
A good read. I still don't understand how politics has anything to do with wearing a mask during a pandemic. 🙄😒🤦‍♀️🤷‍♀️Anywhoodles... ,
"Never thought it would happen but it did. Wife, son and I all tested positive for COVID-19. Wear a mask people. Those first couple of days when I got sick were a nightmare. Just glad Sarah and Ethan had very minor symptoms",
Thank you @rosieperezbklyn for reminding me every morning on my commute to wear a mask 😘😷 #MTA #coronavirus,
"@Singer_kaushiki Vaccine is very encouraging, needed. But I will practice social distancing, masking, staying away from crowds, traveling etc definitely for another year. Till herd immunity has been implemented.",
"@BGChrisOwens Ugh. No social distancing, no masks. 😳🤬@Mizzou scattered moved in times, days. It went smooth. It was distanced. People wore masks. Kudos #MIZZOU. Outstanding move-in protocols and detailed planning was obvious 👍😷👏",
@MarsinCharge Have they released Skrek’s version of  “Wear a mask or risk your a...!” yet? Keep hearing the tune in my head!🤷🏽‍♂️,
"@finebaum And...besides, Paaawwwwlll...there is zero...ZERO...scientific studies that support wearing a mask works against the #Coronavirus..ask the good Doctor to site his scientific source on the effectiveness of wearing a mask..",
"Appreciating all the support. Everyone stay safe, wear a mask, and please, just stay home for Hanukkah and Christmas.",
"My sister, a healthcare worker has all the symptoms of covid; struggling to breath. We’re still waiting for official results...two days later. Wear a damn mask.",
@MysterySolvent She’s not wearing a mask. Can we focus on the issues at hand? My friend is burying both parents today. My beautiful aunt died yesterday. They died from Covid. Yes I’m angry. My emotions are raw.,
@leedleleigh_22 ILL WEAR A MASK😂,
@VitalPB @MeIoBackup I’m wearing a mask and only touching my controller bringing 7 bottles of hand sanitizer and will bring security to section me away from anyone,
"@ASlavitt Pandemic life in 4 pics!1. Delivering compassionate #endoflife care when 2 masks &amp; a face shield stand bw me &amp; my patient2. 3yo🦖 crashing my 🎥calls3. My husband owning the #Telemullet - business up top, party at the bottom!4. #covid19 is the new #freshman15#InThisTogether ",
😷 Wear a mask. And don’t forget soap. Soap is incredible. Use it... ,
Powerful message on the real impact of covid. Stay focused- we will get through this.    this is a powerful message- my niece has covid....  please share. #WearADamnMask  #COVID19 @CNN #FoxNews #MSNBC,
@CDCgov @CDCDirector #BS there is not clear scientific evidence they work! #nomasks Masks are ineffective! ,
"The Warren Co. Public Works Dept. reports that they won’t have a 2020-21 SoKY Ice Rink season due to the COVID-19 pandemic. “We can’t confirm that we can provide a safe recreational activity while also complying with social distancing, masking, and other CDC regulations.”",
In response to the daughter of Ms. Kelly Anne Conway making statements about her conduct in the family home with regard to Covid and unmasked coughing! ,
"@clevefan2 Well of course we are. We have a party in the pool room with someone that doesnt wear their mask correctly. So a same space, that has moisture in the air is great for viruses.",
These #Reach people showed up at Chief Seattle club handing out stuff to the homeless without any #PPE no #mask no #gloves and not answering why. #seattle #homeless #nomasks #karens #governorinslee #seattlepd #spd @… ,
"Please maintain good hygiene, wear face masks in public, maintain social distancing &amp; get the vaccine when you’re eligible to help prevent the spread of COVID-19 which is still a real threat!  ",
He could not answer one question about the packed venues with no one wearing masks or social distancing ,
"Reopen doesn’t mean back to normal, no mask, no hygiene practices, no social distancing. It just means reopen. We still gotta do our part! ",
Another idiot politician in Alabama. 🤦‍♀️ 😷#WearTheDamnMask @willainsworthAL ,
"If ONE MORE person tells me I’m overreacting by shutting my office down after a potential Covid exposure they are getting punched in the face the next time they complain about wearing a mask, not living a normal life etc.",
If you do decide to travel or meet up anyway - no judgment (unless you are a covid denier or anti masker. If so fuck you). But please please take extra precautions. Mask. Distance. Test and isolate before and after. Be hyper vigilante. It's how you show you love your family.,
"@GOPChairwoman ROFL @realDonaldTrump refuses to wear a 😷, he and you, while being infected with #COVID19 still can't being yourself to tell supporters, we were wrong. We apologize for exposing you.Wear a mask!Socially distance!Isolate for 14 days if positive or exposed!How hard is that?",
"@ABeautifulDay This statement is so true, especially in today's world. I stand up for having empathy &amp; keep each other safe by ""wearing a facemask"" It's a humbling honor to save someone's life.#COVID19",
"CLOSED FOR FULL STAFF COVID TESTINGHey, we tried it all.  We have been up and running since the beginning, through thick and thin, covered in masks, gloves, sanitizer, and safety protocols.  We were trying to keep… ",
Seeing a profile with the quote “The only thing necessary for the triumph of evil is for good men to do nothing.” Um ok can you please wear a mask?,
"@Jacob_Labendz They’re all risky. It’s fine. Wear a mask in shared space. It’s fine. Clean your shit. It’s fine. Nothing we can do matters. It’s fine. (I just stayed at a scary @CourtyardHotels because my dad was in the hospital, so I’m projecting)",
The fact that we now have to fight to #SaveTheUSPS is ridiculous. What’s next? That wearing a mask during a pandemic is a smart thing to do? Oh wait. ,
"@Navel_Gayz Push on people that defy common sens, for example current pandemic, the people pushing the no mask narratives or the conspiracies, against fact, against common sense. Then they shut up if I tell them I did lose a family member to it, then they don't respond, so we must be mindful",
"@DavidPepper Mr. Pepper, I’m looking for stay-at-home orders to resume in Ohio.  Social distancing and wearing masks have been effective in managing the #coronavirus pandemic.  When it comes to the public’s safety, the methods that are effective should always be considered and implemented.",
"NEW! Trump BLASTS the Soup Nazi,  MELTS DOWN and REFUSES to wear a Mask!...  via @YouTube #COVID19 #soupnazi",
Wear the mask even in your own home. You are protecting yourself because you have not clue where all that technician has been! ,
"@Chevalier1T Here's one way of slowing the virus down, stay yall asses at home and wear a mask when in public.",
So do I need to wear a mask when the kids come or just throw the candy in their bags 🤷🏾‍♀️first Halloween during a pandemic,
Controlling #Covid_19 requires mask wearing but also strict compliance and limiting of social gatherings.  We all must do our part to control the virus before our health care systems are overcome. ,
Shout out to all the people rocking facemasks in public but I just want to let y’all know you can take it off in your car unless your car has coronavirus in which case you have a sentient car on some speed buggy/Herbie fully loaded shit,
"""We could save tens or hundreds of thousands of American lives if Trump’s supporters accepted that the virus is no joke and that taking precautions such as mask-wearing and social distancing is not some politically correct conspiracy.""said Dana Milbank ",
"Need a mask? Our Park Rangers are here to help! Remember to wear a mask &amp; keep your distance at Dolores Park, &amp; all of our parks! Let’s #maskup and keep each other safe! ",
"taking a break with everything that is going on with society. everybody stay safe and always wear your mask, please and thank you! much love💟💓 ",
Wear. A. Mask. ,
Keyword- ‘dummies’ ... I’ve been fine without a mask for over a year… Bite me. ,
Never have I been a fan of @TomBrady but wearing a mask is a personal decision in my opinion. I support TB12 100% with his decision to not wear the mask 😷 🏆 🏈 ,
"Even though I have been vaccinated, I will continue to mask up to slow the spread of Covid-19.Please continue to do your part.And, support @AllenLEllison for 🇺🇸 Senate.He is a candidate that supports science.#DemVoice1 #ONEV1 Z21 #FreshScience #FreshCongress  ",
Some familiar patterns today.  Ran out of black fabric and it appears that the internet has also ran out of black fabric.  #covid #mask #corona #kavmask #kavanaughmaskcompany #bjornphoto #staycovered #besafe @ Benton… ,
My cousin who is a fireman/paramedic and recently got his first vaccine contracted #COVID19 from his daughter who brought it home. He’s tough as nails and told me it’s the worst he’s ever felt and it’s no joke! #WearAMask,
WEAR A MASK!!! ,
Please wear a mask ,
#MBTA @MBTA Watching the news just now they made it clear that there is no one on the trains enforcing the mandatory mask wearing they admitted that openly to channel 5 news that does not make me feel safe #coronavirus,
THIS was here! In my state of Washington! Racist are everywhere and it only takes one thing(slight inconvenience) for someone’s true racist colors to come shining through! They were BOTH fired! Good! Wear a damn mask! Don’t be a racist! ,
READ THIS THREAD. #WearADamnMask ,
"Oh, so we’re now bringing our geriatric hospital liaison reps into the office for training and no one is wearing a mask? Excellent. Me and my snarky attitude will be in my office with a mask, hand sanitizer, and Clorox wipes. ",
"Tested negative...again. Merry COVID Christmas, ya filthy animal 😷🤪 #theIceLife #Goodbye2020 #readyfor2021 #MaskUp ",
"Mask is the scapegoat of putting so many people out of work, @JoeBiden @KamalaHarris will play the mask up to not take responsibility for crippling American workers! #BidenIsNotPresident ",
This ....👇👇👇👇😳😷😳😷.   #WearAMask #MasksSaveLives ,
@realDonaldTrump For goodness sake. Do everyone a favor and put a mask on then get some rest and stop putting yourself and everyone at risk. You’re sick. You’re kinda toxic (and more than the way you usually are) please just quarantine and be a responsible adult.,
"""The public health debate on masks is settled, said Joseph G. Allen, director of the Healthy Buildings program at Harvard. When you wear a mask, 'You protect yourself, you protect others, you prevent yourself from touching your face...'""",
San Francisco with my BFF was the best ♥️ also FL ain’t shit with their social distancing &amp; mandatory masking. I felt way safer in Cali than I do at home. Florida get your shit together.,
"THIS IS WHY YOU STILL HAVE TO WEAR A MASK, &amp; DISTANCE, EVEN IF YOU GOT THE VACCINE, PEOPLE.#COVID19 Virus Variant First Found in Britain Now Spreading Rapidly in U.S. ",
"If you can, remember to support local businesses while following protocols such as wearing a mask, staying 6ft apart, and not going out if you have symptoms of COVID or have been around somebody who has COVID.Adding more restrictions, whether you believe they are necessary or..",
@NYGovCuomo @NYCMayor Tht fine in NYC for NOT wearing a mask being enforced by a police force tht seem to REFUSE to wear them except whn they're on patrol bt not at their precincts &amp; often whn their interacting w/t public at their precincts is pretty GODDAMN rich! FIX THAT FIRST! ,
"@Cheeky_as_fuck While at my 💉 their was a  man in the room. He kept walking around 😷 on chin. I finally moved away and while doing so yelled out, someone better get this Fucker out of here or teach him how to wear a 😷. He was finally sitting with mask on. Not 1 employee said anything at all.",
"@B52Malmet I find it remarkable the same group which spent hours attempting to spin Trump's gaffes yesterday, couldn't have spent time to explaining COVID-19. Yes it's coming, yes it's bad, but here are these kryptonite masks and safety nets.",
@zoostationaz @DonaldJTrumpJr Anyone can get covid anywhere; even if your wearing a mask and social distancing.,
"It’s not much of an ask, really. Wear the mask. ",
“Dammeier said Pierce County didn’t plan to mandate face masks in public.”Astonishing to watch @brucedammeier surrender to #COVID19. Pushing pro-pandemic policies to hasten the spread of coronavirus while healthcare workers are still battling the virus.,
Went out for walk. Every runner or exerciser was MASKLESS. Just bc you’re doing something healthy dn mean you’re exempt #WearAMask #wearyermask ,
Covid death in Westfield today. In a public federal housing unit.  There are 50  apartments in the building with 55 people. I used to live there. She probably got Covid from family members refusing to wear a mask. Everyone is quarantine. Be safe!,
"This is utterly heartbreaking. Please take  #COVID19 seriously &amp; follow CDC guidelines. Listen to science not hysteria. #StopTheSpread This could happen to any one of our families. Life is uncomfortable, but losing loved ones is unbearable. #WearADamnMask #SocialDistance #BeKind ",
@yungstxnley @VampireMxneyyy @israel84914821 @itsyourgirlpo @LILUZIVERT So she was jus wearing a mask bcuz she felt like a pandemic was coming in a few months? Makes sense lol,
I hope this mofo is out on Nov 3rd.... what a dumbass... wear a fuckin mask 😷 ,
Me too.Wear a mask till2022! ,
"We have a socially distanced Grand Opening of our Garden Oaks location. Wear a mask please. Access to the store will be limited and restricted as we follow protocols.1737 W 34th Street #600Houston, TX 77018Jan 30th and 31st from 10a to 10p.#teahousett #teahouse #houston ",
"@nsschulz1 @MiserableSDFan I think the issue is that there are 15-20 people at a party with no masks, no distancing at a time where a lot of MLB players are testing positive for COVID. For a guy who’s been the face of negotiations for the Padres, it looks like poor judgment.",
"Handsome Garfield! 😻🎄😻 #garfieldstevens #gingercat #teamginger #thankful #grateful #love #staysafe #wearamask @ Norwalk, California ",
@RandPaul Wear a damn mask.,
"Our city is starting to open but #COVID19 is still taking lives specially the lives of those who can’t work from home— service industry, construction, gardeners, cashiers. Folks that are already burden by Covid economic downfall. Stay home if you can.  Wear a mask 😷 ",
@CoachFahey at Illinois Univ. women’s basketball please educate me as to how your mask is an effective barrier for Covid.   I can see your face and nose behind the mask  not to mention your moving lips.  If this is effective please send me the name of manufacturer.,
"@tinklerbell95 @CodyAlcorn @realDonaldTrump @foxcarolinanews I’m usually nice but I sincerely hope that everyone of those fuckers not wearing a mask, gets really sick with Covid. 🖕🏼🤷🏼‍♀️",
"Good Lord. WHO truly wants to wear a mask?!? NOT me! BUT, I care about ***YOU*** out there in the world, so like it or not, I wear it out of respect towards others. My parents are elderly and much more susceptible due to health issues. I wear a mask because I think of them. ",
"Our community opened playgrounds today and many people are out; about 1/3 wearing masks; last week we visited Folsom lake and quickly went back home, the beach was crowded, almost 0% wearing masks. This reality is totally opposite to what we should rationally do. #facemasks ☹️ ",
"Some numbnuts at work, who has been breathing on us without wearing a mask for months, has been diagnosed with COVID. Now I have the joy of sitting back, watching the dominoes fall, and wondering which domino will be me. 😕",
#COVID19 @Disney is selling a 4-pack of masks for $19.99 for the 7/17 @Disneyland reopening and donating $1 million in proceeds + 1 million masks to MedShare to help underserved communities ,
"@AgentSmith2186 @Cobrakai6969 @ChrisWickNews Red herring fallacy to avoid the issue: People who dont wear masks in public spread covid19 malfeasantly. They should be separated from society for wanton disrgard of the rights of others and dereliction of civil duty. Refute those points, otherwise ur waste bytes. Insult?#MaskUp",
"SCHOOL BUS SAFETY: @GCSchoolsNC is implementing health and safety measures in response to the COVID-19 pandemic. That includes use of face masks, social distancing, cleaning and disinfecting, and more. @WFMY ",
"295 NJ Carneys Point 7-8-20 at 3:38 PM. Was a fun road trip to Florida to visit family. Wore masks of course out in public, since COVID is bad there! Was a long 2100 miles back and forth. But back in Jersey now. #travel #highway #car #NewJersey ",
@StresingCathy @Angry_Staffer Beyond just that - I’ve gotten to a point where I feel anxious for / question seeing people on tv socializing or going into stores or crowds in fictional shows or movies without a mask - even movies I KNOW were filmed long before the pandemic,
This is exactly what is wrong. Covid isn’t something until it hits close to home. People need to take precautions. It’s everywhere so wear a damn mask! IT COULD SAVE YOU AND SOMEONE ELSE ,
"Repairing a door frame in a freezer with a helmet, face shield, face mask, and safety glasses on.I never have been so claustrophobic in my life.",
I hope the camera operator is wearing a mask as they film this UFC guy who is spewing 1000s of droplets about #COVID19,
We miss having visitors at our museum! That's why we're joining museums across CA for #MuseumsForMasks. Remember to: 😷 Wear your mask📏 Keep your distance (6 ft+)🏠 Stay home if you’re sick🖐️ Wash your hands frequently🔊 Share to show your support and tag #MuseumsForMasks! ,
"After careful thought, tears &amp; big girl processing, I’m not going to Philly for Thanksgiving. My son &amp; I discussed meeting halfway in VA. Even that isn’t prudent. He’s right. I’m sad but three loved ones have died from Covid. Mask up/distance pick up order to-go. And smile! ",
"This girl at the liquor store tells the cashier “be safe, corona virus is real” but homegirl isn’t wearing a mask. Idiot lmao",
#McCallumPhoto #photography #photographer #onset #Actor #setlife #AnActorsLife #musicvideo #backinthesaddle #PPE #maskedman #LoveLansing #blackandwhiteInstagram: @Rebel_Pictures78 ,
"Student move-in will look differently this year. Make sure that you follow public health guidelines to ensure a smooth and safe move-in. Wear a mask, and stay 6 feet apart to prevent the spread of #COVID19. For moving tips, visit:  #MoveIn",
"I will still be wearing a mask, we are not “out of the COVID woods” and I have loved ones who I must protect. Wearing a mask has not hampered me 1 bit, I am not weak minded",
"y’all i can’t. ur still out playing volleyball, not social distancing AND not wearing a mask???",
@BobRisigliano @RepGosar @MyPlace4U Wear a mask and stop endangering your fellow citizens.,
"Call themselves Pro Life, but take away health care from desperate Americans. File law suits to kill Obama care &amp; protection on preexisting conditions. Pro life but  ok if elderly &amp; sick die from COVID for sake of the economy &amp;don't wear mask. Pro Life until birth, then drop dead ",
"@BrianClowdus @Cernovich @realDonaldTrump While he is dancing people are dieing! Could be you if stay in that crowd. No masks,no 6 feet apart,no water to wash your hands!Just a big Beautiful smile alone in Hospital begging for Air. Wisdom you do not have!💙💓💙🙏🏼 ",
".@mhshospital has received vaccine and is planning first vaccination of healthcare workers set to begin at 2pm today. A big milestone in the fight against #COVID-19 in #Broward!  Continue safe practices please: wear a mask, social distance, practice good hygiene.",
Twitter is not it right now. I’m freaking out again! This pandemic is getting worse by the day and people out here are really having full blown get togethers. Please stay safe and wear your mask!,
Arkansans take heed- this is not a politician speaking but a dr trying to help us. Please take this seriously &amp; wear a mask! ,
It baffles me how people work out @ the gym with no masks on as if we aren’t still in the middle of a pandemic 🥴,
@ownedcorey @ZoeysSweetTea You know how many issues the masks cause to YOURSELF? Yeah you may save others but what about carbon dioxide poisoning from wearing a mask? What about developing bronchial issues because you don’t have the ability to breathe normally. Humans aren’t supposed to wear masks.,
"Outside of @BalladHealth this morning as #Tennessee has seen an increase of over 1,800 #COVID19 cases across the state in the last 24 hours- the highest case increase the state has seen. Some counties are putting in a mask mandate. Is your county one? 😷 @WJHL11 @ABCTriCities ",
@joncoopertweets Go to Tennessee and tell 1 of my cousins that. She's refusing to wear a mask and doesn't believe COVID is for real. Now know what else not to talk about in my family. No more politics or anything related to safety protocols when it comes to COVID. ,
@Haliban85 @MSNBC @SWAtlasHoover It’s It’s called IGNORANCE in my part of America 🇺🇸 Wear a damn mask 😷.,
Too bad @dougducey isn’t paying attention to the spike in Arizona cases. MANDATE MASKS ,
The pandemic is NOT over. Please WEAR YOUR MASK. 👁👄👁Being considerate of others is HOT. 🔥 WE LIKE THAT!🌈✌🏽💖😷💖✌🏽🌈,
@loudspike Sad truth! I wear a mask doing my part. But you also can see the frustration from people catching their governors also not masking up.,
"@BabyBoomerBoyya It's safe. My dentist invested in air filtration, every staff wears masks, hygienist and doc are double masked &amp; face shield. Ask them what their protocols are.",
This is why folks in the ER waiting room think they don’t need to wear masks in the middle of a pandemic. How are we still arguing about the efficacy of masks? ,
Today can be a better day than tomorrow. Small groups. Wear masks. Wash hands. Go outdoors. Be safe. But live your life.,
"Question for #IDtwitter/#medtwitter, just in time for the #IDWeek2020 #chasingthesun #InfectionPrevention session: If you work in healthcare, what PPE do you routinely use to prevent #COVID19? [Assume the mask = surgical mask or N95 as appropriate; also this is for ALL pts]",
"Over a two week average, our city’s #COVID19 positivity rate has dropped to a 9.2%. As Mayor @SylvesterTurner continues to mention every day, let’s continue to #MaskUpHou practice proper hygiene methods. We may be tired of COVID, but it is not tired of us. Stay safe. ",
@FINALLEVEL Wear a mask people!! ,
Even #Batman can’t stop #coronavirus so like Batman #WearAMask but the parts that cover your face that Batman’s Cowl doesn’t! Hope #RobertPattinson will be ok! ,
"Overwhelming majority of BLM protesters wear masks, and even anti-mask folks protest outdoors, not packed by the thousands in a warehouse. ",
😷1/17 in DuPage and Cook Counties: #Allergy Tracker says tree pollen🌳 =none; grass=none; ragweed=none | Happy #MLKDay2021      we R OPEN in Willowbrook until 5pm today 🙂Wash 🙌. Wear a mask. Get your flu shot 💉 😃 #covidalert,
Great advice. We DO suggest park dates 🥂 but wear a mask 😷 #dating #datingadvice #covid #pandemic #stopthespread #maskon #safetyfirst #sanfrancisco #dolorespark #missionsf #siliconvalley ,
"In 2020 @jaybvarkey, you are a super hero, fighting to keep us safe. You make Batman proud. #COVID19 #WearAMask ",
"Yikes.  As Mayor @SylvesterTurner says, mask up, social distance and wash our hands. We can’t let our guard down or we will be back in the same place we were in the spring ",
At this point it’s obvious that anyone can get it. #WearADamnMask ,
