clean_text,label
"Conservatives be like, forcing people to wear a mask is violating my freedoms ! And then they turn around and advocate for school/church dress/grooming codes that only doesn’t hinder straight white males",
"Let it never be said that Abbott’s Shillelagh struck the freedom of COVID exposure from the realm.Indeed, ‘twas the shenanigans of mayors in the hinterlands rousting pubs and workshops what invoked the masks of the leprechauns on every visage.—from Governing by Tales (2020) ",
"If masks work, why did we have to shut down at all? #Covid_19 @GovofCO ",
"@Cernovich No.  Your a sheep.  If you aren’t sick no need to wear a mask.  Been vaccinated, take off your mask.  Recovered from Covid.  Take off the mask.  Stop living in fear.  99+% recovery.",
"#onlyhuman @onlyhuman_co @fyzio4u is #teamhuman We respect the rights of all individuals to fair and equal treatment. #fridayvibes #fridaymood #wearamask @ Bowie, Maryland ",
"@tonyschwartz MANY, A LOT, MILLIONS do not care. 140,000 dead (#1  country) from #covid would have grabbed everyone's attention by now to wear masks and slow it down, but naw! It's our freedom to spread it to elder and children. SMH 🙄",
@k_flow313 @karol Fake news! Neither masks or vaccines are the way to go. Reopening the country is the way to go!Masks do not prevent the spread of a virus. Double masking is twice as dumb. Vaccines are killing people who already recovered from covid. #unmaskamerica #Reopencalifornia,
@jimcramer If masks work then why lockdown ? I’ll wait,
@dejavu3x @nytimes U gotta B kidding? Really? Since March? Unintended consequences are clear — ur brain damage from lack of oxygen!  Guess who else hasn’t caught COVID or anything?  ME!!!  I NEVER wear a mask or socially distance and I go EVERYWHERE ALL THE TIME!!!#MasksDontWork,
"Why do Republicans insist on comparing everything to 1776? Refusing to wash your hands &amp; wear a mask, is not the same thing as a militia of freedom fighters going to war against British soldiers. As a POC &amp; woman, you had zero rights in 1776,you really dont think before you tweet ",
@vjherz Most people that are complaining about not having freedoms like going to a sporting event and concert are the same that won’t wear a mask.  Guarantee if they told same people to wear mask to go to concert they would.,
"@mhdksafa 1,000% YES! I wish it were implemented sooner. Anyone outside maskless should be fined. The second offense charge them with wilful negligence. Just like DUI, NO tolerance for harming others by individual rights. #WearAMask or stay the 🤬 home!",
DNA changer Chip lethal vaccine! Plandemic! I will never wear a mask! I named the Blind sheep The Coyote fear eyes mask people! They will be first in line for the lethal 666 Satan Gates lethal vaccine! Not human evil trying to wipeout Holy Father Gods Perfect Hunan DNA! Please ,
What’s scary is that these asshats who are raging about not wearing masks now will be the same ones raging and refusing to get vaccinated against COVID-19 next year because... freedom or Bill Gates or something,
"@Jaguars @NFL @DJChark82 @oakley Get real ""BAD"" covid-19 coronavirus are just a flu like illness unless you are already ill, if you ARE ILL you shouldn't be playing. NO mask off stop social DISTANCING! get real stand up for your rights before you can't do Bill Gates says depopulation by vaccination !",
"Americans need to honestly stay at home until there is a legitimate vaccine for Covid-19. Being conscious about everyone’s health isn’t taking away rights, it’s protecting American lives. #WearAMask",
@KeithsTweets @ccisgrateful @kurtsiegelin Because I certainly wouldn’t compare being asked/told to wear a mask with having my constitutional rights stepped on. Same as I wouldn’t compare the shirt/shoes deal to being forced to get a vaccine. 😉,
@TheStoneTurner @justjyll11 @AP Not really. 1 large group were protesting about human rights and systemic racism while wearing mask decreasing the spread of Covid. 1 large group will not be wearing mask watching fireworks increasing the odds of Covid,
@VAware1986 I never wear a mask. I don’t take vaccines. I am 80. I will live to age 111. I take vitamin C hourly.,
Why do we have to wear a mask? #MaskUpsheep #IwillNOTComply ,
Americans mistaking having to wear a mask for freedoms being taken away and then like comparing it to slavery???!? ,
"@peterframpton Is forcing you to wear a parachute when you jump out of a plane ""infringing on your rights""?🤣🤣🤣#WearAMask #COVID19",
"GeorgeThere is ONLY upside in wearing masks. Ridiculous to not mandate that. Practicality ""trumps"" ridiculous notions of personal freedom, in this instance. ",
"Someones freedom to not wear a mask is more important than the lives of everyone they are exposed to, it should be assault to start with, and graduate to murder if one of them dies. We quarantined TB patients years ago, under penalty of law. Talk about going backwords? A mask? ",
"@R_B_J @moondogjjm @AnaCabrera The Right has sheep that think ""masks are useless"", the Left has sheep that think ""just wear a mask"", I'm neither, I follow the science, the science says most people are wearing insufficient masks.",
"@AdamCrigler Exercise your rights. Like carry a gun. Not wear a mask outside, have a public or private gathering, run a business gets you arrested. People arent joining the force and tons are leaving people know the police are weak in major cities now and siezing the opertunity.",
"@TexasSignal Thank you,  Governor Greg Abbot .... No Lockdown in Texas. 👍Wearing a mask,  social distancing,  relinquishing our rights, and restricting business,  has not and is not working.   Doubling down would be insane. ",
"Never face masks, what happened to our freedom? ",
"#FLORIDAYou painfully accepted this mandate. Your choice affects those you love, plus yourselves. Because, states’ rights? The level of mask comfort? Mkay.  ",
"#IAmGettingSoTiredOf the people who don’t want to wear masks who say “my body, my choice” are the same ones deliberately taunting and making fun of the fight women face everyday for reproductive freedoms  #COVIDー19",
"“It’s strange when people say I have a constitutional right to not wear a mask while ignoring the rights of private property owners,” Barr said. “It’s complete nonsense.” ",
"A “novel” idea just occurred to me:(Pardon the terminology) take all the face mask-less pandemic non-believers, and place them  in a rather large, indoor facility. While there, they can piss and moan about their “rights” as they succumb to the virus, all the while denying it....",
@Sassychickie I don't wear a mask.,
It's plain and simple masks need to be freedom of choice if you're worried about a disease that has over 99% chance of recovery wear a mask the rest of us willing to take that 1% risk it's our right to freedom because we are citizens of the United States.🤔😉🤔 ,
@TellyRedux @PeggyO1958 @texastechalumni @GregAbbott_TX @Scotus If masks worked why is the rate going back up? Churches have been meeting this whole time our church has over 2000 members 4 covid cases and none came from church. You guys are just looking for a scapegoat. Is there any statistics to prove that this rise in cases is due to church,
"I like what you said, Kevin. But you’re unwilling to temporarily accept minor restrictions to your freedoms like wearing masks &amp; social distancing even tho it saves lives. Which is more important freedom or life? 1/2 ",
"If masks work, @GavinNewsom , why have healthcare professionals contracted #COVID19 #CCPvirus? ",
"@shortcomment @r_graus @educated_educ8r Who ever said I don’t wear a mask everywhere I go? I do, and fuck those who don’t.We’re talking about what the penalties should be for such an action. I don’t think it’s a good use of resources to try and imprison someone because they forgot to leave the house with a mask once.",
@inthebag_golf @thehill The people in Australia have followed the rules. The did have a restricted lockdown at the beginning. They had restricted travel and quarantine at the start. People wear their masks without complaining that their rights are violated.,
@realDonaldTrump You are getting bad advice! #FireFauciNow #masksdontwork #TrumpPressConference ,
"@soledadobrien United States citizens do not have unlimited personal rights.  Most rights are restricted, including collective rights.  In most states, wearing a mask is optional if you’re outdoors and social distancing.  If you’re in doors, at a place of business, it’s another matter.",
@RobRastetter They have no right to protest without social distancing and  wearing  masks like the rest of us.we all have the same rights.😎,
Pence has NO POLITICAL FUTURE! He lost all rights to 1 when he became a lap dog for trump. He could have grown as set at anytime but chose to lick his shoes. Message of day:#WearAMask#WearAFuckingMask🤬Pence's political future remains clouded by Trump,
"Tell me why @Walmart has enforced masks to be worn in the store and strict social distancing markers, and one of their managers literally was hugging a customer they knew",
I must be super extra extremely right because I don’t wear a mask! ,1
"@BCStevens77 @JoeBiden Trump DOES wears a mask when socially distancing is not a option, and he’s got mild symptoms!! You can’t hide from a virus, the Dems are using this virus as a political weapon. COVID-19 HAS SPREAD ALL OVER THE WORLD, NOT JUST IN THE USA!!  #Trump2020NowMoreThanEver",
"@ernie_plumley @MickyHarmon @THeinrich22 I don’t wear a mask, and courteously social-distance myself from those who do.  Works beautifully!",
@Alan_Covington That’s the law. Wearing a mask and social distancing is an ordinance. Actually forcing people to do those things and government controlling all aspects of our lives is socialism. We can agree to disagree but I believe that’s where our country is headed,
America is #1 in covid cases at 3 million and #1 in deaths. Who needs to be #1 in education or #1 in freedom of press or heck I'll take top 10 in human rights. This country is fundamentally fucked. #COVID #WearAMask,
"@PoliticoPhilf @piersmorgan @BBCNews Bullshit. There’s been zero scientific hard facts from the start. The vaccine has NEVER been isolated, the contradictions regarding social distancing are made up and are a joke, masks are proven not to work yet we are MADE to wear them 5 months in",
"@Utah31070804 @hahnalytics @RepDanKildee @KSHogfan @GOP @TheDemocrats I don’t wear a mask because I’m not sick, you wear one because you’re a lemming and need someone to tell you to wash your hands",
"Seriously ask yourself this. If this 6 ft social distancing works. Then why the masks? If masks work, then why the 6ft. Who gave the government the power to tell you where you can and can’t go. What can be open and what can not?",
@judyannaggie @realDonaldTrump Hey Karen you go first. if you have such faith in the president of the United States you should volunteer at a covid testing facility without a mask because we don't want to compromise your freedom of course,
"@JoeBiden I wash my hands, I don't wear a mask and I voted for Trump.",1
"Can we all stop with connecting #COVID19 to politics? It doesn’t care if you’re red, blue, or purple. It affects us all equally. This isn’t a question of rights. It’s a question of health and survival. We’re all in this together. #WearAMask #SocialDistancing #StayAtHome #BeSafe",
"This is why everyone has to wear a mask! Imagine having no hospital to go to, because they are at max capacity. This is truly a lack of freedom and choice, so be a grownup and wear a mask! You have to be able to think beyond yourself! Use your brains! ",
Your rights are not being infringed because you have to wear a mask.Weird bitch.,
Mask sheeple worry me a lot  ,
@DerekMonetteMD @POTUS So masks stop the flu... but not Covid. This is what you’re saying. You’re crediting mask wearing for stopping the flu. That must mean mask compliance is high to stop a contagious respiratory illness that’s plagued us for a Century+. But that means masks don’t stop Covid. Fair?,
"I wish. The mask v immunity is what they are going to use to push microchipping or some such bs. You will have to ""prove"" your immunity to be free. I was pretty sure such freedoms were already inalienable as supported by the Constitution. ",
Nope. I’m giving it until sometime this summer until I say enough is enough. If mask requirements are still in place by September 1st I’m done. I’ve compiled like a sheep but enough is enough. ,
But protesting marching exercising precious 1st amendment right (am serious) not cool during a pandemic. Just as this is not the time to say masks infringe on my personal freedoms. Not the time to gather nor time to ignore science bc virus don’t care about constitutional rights. ,
I will not wear a mask no matter what. Period! ,1
Also lots of people: Open schools! Go to restaurants! I refuse to wear a mask! ,1
@jimcramer Doesn’t Darwin always win?  Unfortunately those Who deny the pandemic take many innocents down with them before those denying become extinct.  Their “freedom” kills.  Mask proud.,
@KetoBen @HuttoRandall But again I don’t wear a mask unless in close proximity to others for good lengths of time.  I’d prefer to distance.,
COVID-19 is a hoax. I’m not going to give up my freedom and wear a stupid mask. ,1
"Smart advice, be prepared and save a few bucks. Amidst this pivotal moment with US civil rights, let’s not forget the pandemic is still alive and well, and we need to keep wearing masks, minimizing essential trips, washing hands, etc. ",
Americans watching the rest of the world return to normalcy while we’re still stuck in a pandemic bc people think wearing face masks is “suppressing their rights”.  ,
Me when I see another karen complain about her rights not to wear a mask ,
@DonaldJTrumpJr A little mask isn't taking away your fucking freedom you Moran. Yes ask your sheep to do your dirty work for you while you obey the law and quarantine moran,
@GovAbbott  @GregAbbott_TX so disappointing! Texans want their freedom. Rescind the mask mandate ,
"All these ”freedom seekers” over their anti-mask rants is just too hilarious. 🤣They say, ”Go back to China since you love communists!”First off, I’m NOT from China.2ndly, I can guarantee you that Communist China people are NOT crying for freedom over a mask. 🤦🏻‍♀️#WearAMask",
"@marcorubio The truth is that I will infect you. I was irresponsible, careless, negligent and reckless creating a response to protect you. I don't wear a mask or keep social distancing. My national motto is not 'E Pluribus Unum,' it's 'You're not the boss  its me.'",
Stop saying “Pandemic”. This shit isn’t that severe.  The death rate needs to be at 7% to even be considered a “pandemic”. And the death rate is like what less than 1 %?   Stop forcing people to wear masks and “social distance”   This shit is a joke!,
"@Dutch_United @jamiej23uk @MichaelRGallas @IvankaTrump @realDonaldTrump They sincerely believe that if someone is sick and can't take the vaccine, the response should be not that they need to wear a mask; but that person should be on house arrest for life because it's their freedom not to care if people die. LITERALLY that is the mindset.",
But we have “freedoms”’in Idaho to not wear masks and spread the virus for liberty.... ,
"""but masks and social distancing don't work"" - typical ""freedom"" American ",
first it is it is just a mask  then it would become  it is just a shot  then the vaccine ID  is just a piece of paper  or just a phone app.  it would never stop  only sheeple can not see this,
"REMEMBER you do not have to wear a mask and anyone trying to impose this upon you is subject to $75,000 fine and every subsequent violation is $150,000 - do not let them take away your freedom",
People willing to take their shoes off at the airport and embrace surveillance under the Patriot Act because freedom but refusing to wear masks and contact trace during a deadly pandemic because freedom is peak America ,
@Styx666Official @JoeBiden Ever hear of Federal Safety Regulations?  Wearing a mask hardly makes one a lemming. But spewing anti-mask nonsense programmed into you by lying politicians who seek to minimize a Global Pandemic as over 1000Americans die per day does make YOU a sheep.  Thaaaat’s Baaaaad...,
"@Jim_Jordan In Pennsylvania 3 counties, Mifflin, Juniata and York have the highest numbers of COVID! They are Republican Counties and they just know it's a violation of their rights and won't wear masks. Soon they'll be transporting COVID patients here to Harrisburg so the Dem's can help.🖕🏼",
"@Kerr_Mania Are people wearing masks though? Salons, stores, etc? It’s so counterintuitive to forbid cities to implement a practice that is shown to prevent spread of #COVID19   I can’t begin to understand the rationale?? That it’s going to infringe on rights?!?",
@Sarah011235 @MartySills @TheRebelliousS1 @fras99 I HATE that oppression/freedom argument. We’re in the midst of a pandemic. Masks &amp; distancing are not only proven prophylactics they are COMMON SENSE. There are many public health regs we follow. Ever try walking into a food store w/ bare feet? Where’s the freedom to go shoeless?,
"Republicans love to say all lives matter,but dont care when kids get shot in classrooms,they say its their choice to wear a mask,but you cant choose who to marry. They say its their freedom of speech to fly the confederate flag,but you cant kneel during national anthem..........",
"Who is this idiot?  He needs help and all those employees need Covid tests because he is spitting on them when he shouts.  See dumb butt, they are wearing masks to protect you and your sorry “rights” to infect everyone.  STFU and leave already. #TrumpViolence ",
"@henrymcmaster If you cared about life so much, why haven’t you protected the living souls in your state..ALL of them?!? #maskmandate #COVID19 #healthcare #voterrights #Gerrymandering #VoterSuppression",
"#masks #plasticsurgery #hollywood #facelift #nosejob #wearamask #brightside #brightsideoflife #comedy #heidiluocleancomedy #assortedcomedians @ Hollywood, California ",
".. and since I'm on this topic - the freedom of choice.. you know why we're the shit whole country in regards to COVID-19, because ppl choose not wear a mask. ",
@TB_Times Thank God they stuck up for liberty and freedom! Masks don’t work! Social distancing doesn’t work!,
@MysterySolvent Then the acting as if your Actual Civil Rights are being Violated .No .You were asked to follow the Rules in a Business .A rule like wear a mask .Don't sit there it's reserved for people in wheel chairs .Actual rules that aren't violations of all any rights .I don't get it.,
Karen - Mask Off Remix (Walmart Diss)  via @YouTube @PakaJoe thank you for sharing I’m going to put this on every day during the coronavirus pandemic.  #aloha from #pdx,
"One thing is certain, COVID has forced many to show their true colors. They claim to be religious but they can’t seem to wear a mask or socially distance because apparently their personal freedom is more important than the 2nd great commandment. I don’t get it. I hope I never do.",
"Conservatives ""#AllLivesMatter Also Conservatives, ""The lives who get sick and die don't matter! My rights are more important!"" #FactsMatter #GOPHypocrisy #WearAMask #AntiMaskerProblems #TrumpLiesPeopleDie #CovidHoax #DefeatTrump #Decision2020 #Joe2020 #FBR #FBRParty #Resist ",
"If masks worked at all, the number of cases would not be spiking again.  I sure hope they do not find out that masks increase our risks. ",
Amen brother 👍 if it’s my time to go then today would be a good day 2 die fighting for freedoms &amp; rights.But plz don’t let me go out with corona it’s a horrible death so I will fight wearing my mask bathing in hand sanitizer but not doing bleach enemas or Clorox cocktails👍 ,
"""I can't breathe in a mask and you're infringing on my rights"" lol this country can't even make minor adjustments to slow down a pandemic 😭😭😭😭 we're doomed ",
**please wear mask at all times to protect yourself and others from covid19**#oakland #breonnataylor #justiceforbreonnataylor #bamn #byanymeansnecessary #nojusticenopeace #oaklandprotest #jaillillercops #stoptrump #stoptrumpcoup #trumpmustgo #blm #stopcovid #immigrantrights ,
"@jleetshh @chloe37 @DanRather Abortion is a complex issue. The same people that want the freedom to not wear a mask, feel as though they can tell a woman to continue her pregnancy. No one is pro-abortion. Pro-choice only curtails the choices of poor women. If you want fewer abortions, have a pro-child agenda.",
@Axr1Ar It is always a great evil for governments to deprive their citizens of their inalienable human rights. And COVID cases are up even in countries with strict mask laws and lockdowns. Meanwhile Sweden’s cases are manageable even with their lighter touch approach.,
"@joangreeneaz @MysticSheWlf That's where you are wrong Joan. You think I wouldn't last a day, because I don't wear a mask? I didn't have a cellphone until age 33, no computer until I was 40. I grew up playing outside every day, and not playing video games. 30 days would be too easy.",
@profmusgrave but do they really have rights if their government asks them to wear masks and download an app to help trace coronavirus cases?,
"@CoreysDigs Im done too, I never wear a mask and try to red pill those that will listen ",
@DrKND @RepHeatherScott 🙋🏾‍♂️❤️OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. 30 hour work week @ 40 hours pay for all Teachers &amp; state employees.  Rally at every City Hall every Sat. noon &amp; laugh,1
"I have strong reasons to believe that many of the people who say they won't wear a mask because it ""goes against their constitutional rights"" never passed a government class in high school.",
@NC_Governor Masks don’t work social distancing don’t work if you had any sense at all you would look at the data and it will tell you those things don’t work . Stop this madness . Stop trying to control our lives . We are not sheep . And I will not comply .,
@JoeTexOnline @bethanyshondark Very little convenience too...wear a mask = “but MY rights!!” They don’t care about anything or anyone but themselves,
ANOTHER public-health vs. religious rights case now at SCOTUS: Christian &amp; Jewish clergy team up to challenge mask and social-distancing requirements at NJ houses of worship ,
@chicagostreetn1 Make sure u wear ur mask.. so the footage can’t identify u robbing people... oh and covid 🤦🏼‍♂️,
"This is so frustrating. @GovStitt, what’s the downside of a mask mandate? If your ans is loss of personal freedoms, please compare to seatbelt &amp; car seat mandates. We have data now on masks. They work. Oklahomans need leadership to make it out of this pandemic &amp; we need it now. ",
"This pushing for compliance isn’t going away, starts with mask and distancing, challenging small businesses to close unnecessarily, then pushing vaccines, then you have zero freedom left and have lost everything",
Street Riders NYC passing the @museumofcityny outdoor exhibit...#streetridersnyc #icpconcerned #totalurbanart  #burnmyeye #forfreedoms #stories_of_isolation #myqbb #eyephotomagazine  #masks #quarantine #nyc2020… ,
"It is indeed a personal choice to not wear a mask, you have the freedom and liberty granted to make that choice.  If 90% of us wore one over the next three months 100,000 lives would be saved. So if you choose not to then your just freely being an asshole.",
"So apparently I have a 1 in 19 million chance of dying from Covid and that’s if I don’t wear a mask or socially distance. Please don’t feel the need to crash the economy, shut down small businesses or lockdown towns on my behalf, I’m sure I’ll be ok!! ",
So a manager of mine tested positive for #COVID19 my employer hasn't enforced masks/social distancing since this began. Yet here I am at work with my mask on as usual while no one else is wearing theirs. 1/2,
A mask does not “infringe” upon your “rights”....wearing one has become a political statement...when in reality... it is..just...A MASK. Regardless of the efficacy of it or true severity of COVID-19... why not wear it !!! Ppl have nasty breath anyway!!!!!!!!,
just heard this in an interview from a lady who is apart of a anti masker group in LA“maskless shopping is for people that believe in freedom over fear”how exactly is having to wear a mask impinging on one’s freedoms?? lol,
@DeAngelisCorey @Eventhedogsabo1 OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. Rally at every City Hall every Sat. noon &amp; laugh at insane Newsom.,
I hope that those people who have refused to wear masks realize that they are responsible for much of the death toll from Covid-19. I think it is important that they understand that their ignorance cost many people their lives.The only rights taken away were the lives of others.,
"@JamesRHarrigan I do like the term 'scamdemic'. Lol.  It's pretty cute. I've been trying to point out gov overreach/freedom during the pandemic bc people are TOTALLY unaware. ""It's only a mask"" they say. I reply, ""Would you feel the same about a burka mandate?""",
"Imagine a world where America took this seriously from Day 1, no one cried about their “freedoms”, no stupid anti-vaxx style crap went on. Everyone just said “we gotta get this under control”, listened to medical experts and wore a mask. Imagine. ",
Honesty it shouldn’t be for hard for people to understand BASIC human rights. Or to understand that we are in a pandemic and it’s not about YOU. It’s about EVERYONE else. Wear a face mask Karen. You to chaz...,
I had to unfollow someone I really liked. Was getting tired of their COVID-denying posts and posts about “lost freedoms”. If people in this country weren’t so fucking selfish we’d probably have this coronavirus stuff under control. But no...assholes still refuse to wear a mask.,
"@genesimmons It’s really amazing how so many find it to be such an affront to their freedom to wear a mask! And to say you need to be rich?  SMH.  Uneducated, cult member, selfish...you choose the category they belong to...",
"So when exactly are we going to get rid of the face mask diapers? When everyone gets vaccinated? What happens to the people who don’t want to take the vaccine, will they still be required to wear a mask? The answer is everyone just needs to refuse wearing masks but to many sheep!",1
Almost a year into this thing and people still won’t wear a mask because they think it “violates their rights” 🙄 ,
@JodieHMoss @thomaskresge @GargisChris @murray_nyc @Jim_Jordan @GovRonDeSantis How do you know I don’t wear a mask?🙄,
"Dear Anti-Maskers: my boyfriend has been diagnosed with COVID. He has real symptoms - difficulty breathing, fever, body aches. This is beyond ""just the flu"". He is being treated and I can't see him for a long time now because I am negative: PLEASE just wear a f@cking mask FFS.",
"California releasing up to 8,000 prisoners over pandemicRead that again...Up to 8,000‼If masks work so well why not make them wear one in prison?Terrifying@GavinNewsom and his Auntie @SpeakerPelosi are devils",
@naomisphones @USAGym And who said I don’t wear a mask or social distance? I’ve been home since early March. Spend about 90% of my time there with my kids. The other 10% outside exercising or getting my kids exercise. Please.,
"Indiana next hot spot for COVID-19, according to scientist on President’s task force. Indy the next large city in trouble. Jasper, IN physician on MSNBC says “it’s coming.”And I still see people proudly trumpeting their freedom not to wear a mask. Come on, Hoosiers! ",
"for the masks violate my rights folks. it could be worse, you could be getting your butthole swabbed instead.#WearAMask ",
"@CityOfMemphis Lockdown &amp; masks directly violate at least 5 Constitutional rights including the Patriot Act, Sherman Act &amp; Clayton Act. Criminal activities since 2003. Charges have been submitted. See Butterfly of the Week from Apr 27,2020. ",
Made me laugh. #COVID19 #Masks #MasksOff #masksdontwork #schools #EndTheLockdowns ,
Masks NEED to be worn. I’m tired of hearing “but my freedom” and then “the economy is suffering” yet cases are increasing. You will see business closing and stay at home happening if this continues. People are dying &amp; the selfish mindset is letting it happen. Please be smart. ,
"Ah the comments. Again. What if instead of hashtag rights and hashtag freedom we all just put on a mask, just like we do pants &amp; shoes? Thank your crazy talking heads &amp; social media for helping to keep the crazy train on the tracks ",
"When leaders become tyrants, it forces people to lie to retain their freedom. Then one day Barry Obama is President &amp; the whole government is corrupt! It’s time to destroy the tyrants B4 they destroy us!  #CoronaHoax#masksdontwork #endthelockdownnow#LiberalismIsTheRealPandemic ",
"Minorities have been/are being hit disproportionally the hardest by Covid-19 and have had less access to proper healthcare. (another extension of a f*cked up system). During the protests, wear a mask or some piece of fabric over your face if possible! 1/2",
"3,500 Americans die from terrorist actions &amp; TSA tells people to remove their shoes &amp; we will check your bags going thru security at airports. No problem. 90,000 Americans die (so far) from Covid19 &amp; we ask you to wear a mask. You say, no way, you’re violating my freedom! ",
"@concerned_also @GosvenerWilliam @RexChapman That's nice. But you're wrong. There is NOTHING in the Constitution that even references ""pandemic"" or ""masks"".",
If you're worried wear a mask for the rest of us freedom of choice. ,
I’m not like other girls: post-Covid while all the girls will be quoting Mask Off I will be quoting Mask Off - Marshmello Remix,
but it’s cool...don’t wear a mask cuz “freedom” ,
OTD Mask Off COVID-19 ,
Damn us coastal elites how dare we try to be responsible and take away your freedoms 🙄 #WearAMask ,
Thanks @ShootersWorldFL  for refusing me service bc I don’t wear a mask bc I have been vaccinated. #nomask #followthescience,
I’m tired. Tired of people saying covid isn’t real. Tired of people saying masks go against their rights. Missing some Christmas fun is so much better than going to a funeral. ,
White people in West Omaha are going to reminisce on the city making them wear a mask in 2020 like it was their civil rights movement.,
"This is why I will not wear a mask. When you have pneumonia which I have had , been hospitalized for 2 months back in 1999. I had oxygen hoses that inserted into my nostrils. They don't use CO2 to pump back in your lungs. #Nonsensical #WakeUp#FactsMatter",
@MysterySolvent Exactly. They want freedom back? Who doesn't? Wear a Mask get rid of CV.Freedom has returned.,
"Day #210 of @DanielleLaPorte #truthbomb""Your freedom is good for all of us""#thoughtoftheday #InItTogether #WeGotThisWA #mindfulness #PhysicalDistancing #BeKind #BePositive #wellness #TuesdayThoughts #TuesdayMotivation #StayHome #Thankful #WashYourHands #WearAMask ",
"But I’m America, asking to wear a mask is taking away your rights. America is too stubborn and stupid ",
OH YES!! #BurnYourMask ,
"why is spreading COVID-19 a patriotic thing to do, how selfish do you have to be to not wear a mask? You’re not patriotic, you’re stupid and ignorant. ",
"In reference to the cops being called, the boyfriend says, we don't want that shit again..."" I mean. It's a mask! A MASK. Theses people are so politically brainwashed &amp; sadly, they think scientists, medical professionals &amp; data are fake simply to take away THEIR freedom. FFS!🤯 ",
"I never wear a mask (other than airplane..no choice)...and nobody ever EVER approaches me with this crap.  Am I not friendly looking...approachable?  Ot is it because at 6'3, 250 lbs wearing NRA OR TRUMP hats...they just don't to push my buttons? ",
"Really? Even when they’re hiding from armed lunatics trying to shoot them, you won’t take a mask to prove you’re republicans? Your moms must be so proud of you for exercising your “personal freedom” to be exposed to the COVID infected pal breathing all over you in close quarters",
"@Troyoda @MikeTaylorShow No one is restricting your freedoms buy yourself. Let me guess, you don’t want to wear a mask? Big sacrifice",
Covid Nannies Series.Covid daycare.#streetartphotography #icpconcerned #totalurbanart #mynytimes #burnmyeye #forfreedoms #newyorkerphoto  #myqbb #eyephotomagazine  #masks #quarantine #nyc2020  #pandemic… ,
"@cherrynorris Tell me, exactly what does the government gain by making you wear a mask? And how exactly does it effect your freedom?",
"@ril2chaphotos It really is time. I was supposed to go this summer, but everyone decided that masks and social distancing infringe on their rights",
@AuthorMarkMill1 @ekanepi @thedailybeast Masks are not mentioned in the Constitution. The People still have the right to vote regardless of the pandemic. Abusing a situation to sway the outcome is criminal. The outcome will be that the people will win according to our Constitutional rights.,
@AnandWrites Capitals or lesser forms of government and they call it demanding their rights.  I call it an attempt to overthrow the government and they should be arrested for treason. They demand the right to contract the Covid-19 and give it to others. All because of a mask and a stay put.,
Central Park 8pm run in the summer heat....#streetartphotography #icpconcerned #totalurbanart #mynytimes #burnmyeye #forfreedoms #newyorkerphoto  #myqbb #eyephotomagazine  #masks #quarantine #nyc2020  #pandemic… ,
"@critical_tony @GathmanKevin @JackieRMark I believe most people who demonstrate wear masks.  I do not know who is or isn't Antifa ( or who is posing as Antifa to provoke).  A folk singing society to which I belong held a peaceful ""freedom sing"" near Prospect Park last month.  Masks and social distancing were required.",
@kristoforhons @TSNBobMcKenzie Because you definitely could be asymptomatic and you refuse to wear a mask. Therefore you absolutely could easily be spreading covid to people and k i l l i n g them. Congrats on your incredible selfishness. #WearAMask #itwonthurtyou,
@liviadelgay I just think that having to wear a mask it's a violation of our constitutional rights,
This is horrific.  If you are still bitching about your rights or refusing to wear a mask -  Wake The Fuck Up! ,
"@jwoodz56 @AliOnCities971 I understand, and I agree.   If more a holes would wear their freakin mask,  and not make it like it a freaking rights issue,  we would DEFINITELY BE A LOT BETTER OFF !!!!!",
"@hotdiggityDR I avoid the willfully stupid&amp; selfish in all situations.Not wearing mask is saying my personal freedom is more important than your life.There no longer exists Republican Party.G stands for greed unfettered; O stands for Oil wealth buying Republican legislators,P for pro-Pandemic.",
"Changing Cov chip vaccine!!The fake Cov tests are to get our DNA! They will make millions from the lethal vaccine! It’s really horrible what they are doing to us! People better wake up! I named them the Coyote Fesr Eyes Mask People , blind sheep! I’m so angry they have ",
If you think wearing mask reduces your “freedom” and is “submissive” than you deserve to get COVID. I said what I said.,
These people are crazy.  The kicker of the story is wearing a mask is a personal freedom choice BUT using freedom of speech and being critical of the school online will face disciplinary issues. ,
"🌼: Speaking of dumb ass Americans,,, people always wanna talk shit about their rights being taken away cause they’re being asked to wear a mask or to not fucking shoot people for breathing when there’s countries where people have no rights.",
"@PatreaHamm I think it’s both. Some of them genuinely don’t believe in vaccines either, the rest are just hypocrites. Didn’t wear the mask out of juvenile defiance more than a real belief in an infringement on their rights. But have no problem getting inoculated.",
And you can give me a million tickets I will NOT wear a mask outside!!! You failed to protect us a couple weeks ago and now you start worrying! That’s a fucking joke! Clean our streets of the homeless first! #NoMasks #NoMask #CovidLies #fuckcovid #COVID19 ,
"@SenSherrodBrown I'm sorry to say this is another example of @SenSherrodBrown making a statement or claim, using a source with no direct evidence, or quoting an expert. Do your research. Masks may have a benefit. If masks work, why have health care workers died? Anyone can claim their an expert!",
